user_id,provider_id,avg_rating,total_review_count,tag_1_text,tag_1_count,tag_2_text,tag_2_count,tag_3_text,tag_3_count,tag_4_text,tag_4_count,tag_5_text,tag_5_count
2507176,979359,5.0,15,가격 대비 만족스러워요,10,포인트를 잘 짚어줘요,14,응대가 친절해요,12,경험과 노하우가 많아요,12,커리큘럼이 탄탄해요,8
2865290,424641,5.0,4,응대가 친절해요,2,기초부터 가르쳐줘요,2,경험과 노하우가 많아요,2,커리큘럼이 탄탄해요,1,포인트를 잘 짚어줘요,2
16718339,2200864,5.0,3,상담이 자세해요,2,기초부터 가르쳐줘요,1,가격 대비 만족스러워요,1,경험과 노하우가 많아요,2,커리큘럼이 탄탄해요,1
2940067,579276,5.0,1,,,,,,,,,,
11819550,1507261,0.0,0,,,,,,,,,,
4859899,974456,5.0,4,기초부터 가르쳐줘요,3,포인트를 잘 짚어줘요,4,경험과 노하우가 많아요,4,요청사항을 정확히 반영해요,1,과도한 추가금이 없어요,1
12644273,1668858,0.0,0,,,,,,,,,,
608140,539926,0.0,0,,,,,,,,,,
10485350,1601317,5.0,3,경험과 노하우가 많아요,1,응대가 친절해요,2,커리큘럼이 탄탄해요,1,가격 대비 만족스러워요,3,실력이 향상됐어요,1
12477659,1605383,0.0,0,,,,,,,,,,
586433,131892,0.0,0,,,,,,,,,,
5418985,1019242,5.0,21,기초부터 가르쳐줘요,8,응대가 친절해요,15,포인트를 잘 짚어줘요,14,경험과 노하우가 많아요,4,가격 대비 만족스러워요,9
10680228,1361622,5.0,3,포인트를 잘 짚어줘요,3,가격 대비 만족스러워요,3,커리큘럼이 탄탄해요,2,기초부터 가르쳐줘요,2,응대가 친절해요,3
11543357,1471804,4.3,6,포인트를 잘 짚어줘요,1,가격 대비 만족스러워요,4,경험과 노하우가 많아요,4,응대가 친절해요,5,,
3365792,2411624,5.0,3,상담이 자세해요,3,응대가 친절해요,2,경험과 노하우가 많아요,3,실력이 향상됐어요,1,커리큘럼이 탄탄해요,1
328785,2353390,5.0,2,가격 대비 만족스러워요,2,응대가 친절해요,1,커리큘럼이 탄탄해요,2,상담이 자세해요,1,경험과 노하우가 많아요,1
14194734,2408195,0.0,0,,,,,,,,,,
17355883,2303363,0.0,0,,,,,,,,,,
11979025,2017170,0.0,0,,,,,,,,,,
4163352,1710175,0.0,0,,,,,,,,,,
10941246,1394189,0.0,0,,,,,,,,,,
7389000,1006934,0.0,0,,,,,,,,,,
5480846,980613,5.0,6,가격 대비 만족스러워요,3,커리큘럼이 탄탄해요,3,포인트를 잘 짚어줘요,4,경험과 노하우가 많아요,4,응대가 친절해요,2
14023015,2037213,0.0,0,,,,,,,,,,
8948627,1116331,5.0,3,,,,,,,,,,
6493141,2232443,5.0,2,가격 대비 만족스러워요,2,상담이 자세해요,1,약속 시간을 잘 지켜요,1,응대가 친절해요,1,응답이 빨라요,1
10273735,1309405,5.0,1,실력이 향상됐어요,1,상담이 자세해요,1,응대가 친절해요,1,기초부터 가르쳐줘요,1,경험과 노하우가 많아요,1
9738562,2439691,0.0,0,,,,,,,,,,
9200118,2389049,0.0,0,,,,,,,,,,
17855611,2385818,0.0,0,,,,,,,,,,
15058108,2275032,0.0,0,,,,,,,,,,
17140866,2269643,0.0,0,,,,,,,,,,
4850856,2219522,0.0,0,,,,,,,,,,
70812,2194002,0.0,0,,,,,,,,,,
16421981,2156105,0.0,0,,,,,,,,,,
15739486,2045594,0.0,0,,,,,,,,,,
6372754,1860037,0.0,0,,,,,,,,,,
13667877,1796124,0.0,0,,,,,,,,,,
10675345,1361029,0.0,0,,,,,,,,,,
10342974,1318744,0.0,0,,,,,,,,,,
9708338,1225987,0.0,0,,,,,,,,,,
7549313,959681,0.0,0,,,,,,,,,,
5087995,658334,0.0,0,,,,,,,,,,
15261956,1958753,5.0,2,포인트를 잘 짚어줘요,2,응대가 친절해요,1,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,,
14092266,1806874,5.0,2,응대가 친절해요,2,가격 대비 만족스러워요,2,포인트를 잘 짚어줘요,1,경험과 노하우가 많아요,1,,
14796460,1888447,0.0,0,,,,,,,,,,
10842794,1382139,5.0,6,경험과 노하우가 많아요,1,기초부터 가르쳐줘요,3,응대가 친절해요,3,포인트를 잘 짚어줘요,5,,
18196927,2441455,5.0,4,커리큘럼이 탄탄해요,3,요청사항을 정확히 반영해요,2,가격 대비 만족스러워요,4,상담이 자세해요,2,경험과 노하우가 많아요,1
16375320,2149157,5.0,3,경험과 노하우가 많아요,2,커리큘럼이 탄탄해요,3,가격 대비 만족스러워요,1,과도한 추가금이 없어요,1,실력이 향상됐어요,1
14597151,1864004,5.0,3,응대가 친절해요,2,포인트를 잘 짚어줘요,3,커리큘럼이 탄탄해요,2,가격 대비 만족스러워요,1,,
4310469,1603988,5.0,3,커리큘럼이 탄탄해요,2,포인트를 잘 짚어줘요,2,응대가 친절해요,2,가격 대비 만족스러워요,1,기초부터 가르쳐줘요,1
8547511,1561882,5.0,3,경험과 노하우가 많아요,1,포인트를 잘 짚어줘요,2,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,2,,
11635607,1483557,5.0,3,약속 시간을 잘 지켜요,2,상담이 자세해요,3,응답이 빨라요,1,요청사항을 정확히 반영해요,1,커리큘럼이 탄탄해요,1
16051662,2137880,5.0,3,응답이 빨라요,2,경험과 노하우가 많아요,2,포인트를 잘 짚어줘요,1,실력이 향상됐어요,1,상담이 자세해요,2
7312530,2006759,5.0,1,상담이 자세해요,1,응답이 빨라요,1,응대가 친절해요,1,가격 대비 만족스러워요,1,,
18001148,2408193,0.0,0,,,,,,,,,,
17998750,2407793,0.0,0,,,,,,,,,,
15317815,1969832,0.0,0,,,,,,,,,,
7766004,1847146,0.0,0,,,,,,,,,,
12274038,1819143,0.0,0,,,,,,,,,,
7118764,1397945,0.0,0,,,,,,,,,,
10511932,1341416,0.0,0,,,,,,,,,,
5784418,1041387,0.0,0,,,,,,,,,,
6809137,857042,0.0,0,,,,,,,,,,
6428806,802500,0.0,0,,,,,,,,,,
4403144,599590,0.0,0,,,,,,,,,,
15917545,2075571,5.0,1,응대가 친절해요,1,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,약속 시간을 잘 지켜요,1,가격 대비 만족스러워요,1
4860272,1427722,5.0,1,경험과 노하우가 많아요,1,가격 대비 만족스러워요,1,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,응대가 친절해요,1
5768808,2326581,0.0,0,,,,,,,,,,
12287148,1894504,0.0,0,,,,,,,,,,
10317840,1840224,0.0,0,,,,,,,,,,
10389965,1690154,0.0,0,,,,,,,,,,
15067411,2253367,5.0,3,응대가 친절해요,3,약속 시간을 잘 지켜요,1,응답이 빨라요,1,기초부터 가르쳐줘요,1,상담이 자세해요,1
12919776,1669193,5.0,2,응대가 친절해요,2,포인트를 잘 짚어줘요,2,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,,
5039270,653433,5.0,6,,,,,,,,,,
16017583,2438378,5.0,3,약속 시간을 잘 지켜요,2,요청사항을 정확히 반영해요,2,기초부터 가르쳐줘요,2,경험과 노하우가 많아요,3,응대가 친절해요,3
18186524,2439692,0.0,0,,,,,,,,,,
18045244,2415102,0.0,0,,,,,,,,,,
16193274,2404044,0.0,0,,,,,,,,,,
1759918,2325605,0.0,0,,,,,,,,,,
17486824,2324846,0.0,0,,,,,,,,,,
17273537,2297002,0.0,0,,,,,,,,,,
13961544,2263635,0.0,0,,,,,,,,,,
15998458,2089609,0.0,0,,,,,,,,,,
13729057,1763579,0.0,0,,,,,,,,,,
13548714,1744141,0.0,0,,,,,,,,,,
13055518,1686666,0.0,0,,,,,,,,,,
12650620,1632784,0.0,0,,,,,,,,,,
10928417,1392618,0.0,0,,,,,,,,,,
6436729,803529,0.0,0,,,,,,,,,,
4575620,622128,0.0,0,,,,,,,,,,
16587291,2180710,5.0,2,약속 시간을 잘 지켜요,2,과도한 추가금이 없어요,1,응답이 빨라요,1,상담이 자세해요,2,응대가 친절해요,2
12172173,1865211,5.0,2,포인트를 잘 짚어줘요,2,경험과 노하우가 많아요,1,응대가 친절해요,2,,,,
18329622,2461392,0.0,0,,,,,,,,,,
14562005,1910758,0.0,0,,,,,,,,,,
10187190,2422194,5.0,5,과도한 추가금이 없어요,1,요청사항을 정확히 반영해요,2,포인트를 잘 짚어줘요,1,응답이 빨라요,2,응대가 친절해요,5
5429331,690999,5.0,5,포인트를 잘 짚어줘요,5,응대가 친절해요,3,커리큘럼이 탄탄해요,1,기초부터 가르쳐줘요,1,,
8534053,1070575,5.0,4,가격 대비 만족스러워요,2,커리큘럼이 탄탄해요,1,경험과 노하우가 많아요,2,기초부터 가르쳐줘요,1,응대가 친절해요,2
5738329,2415057,5.0,3,응대가 친절해요,1,가격 대비 만족스러워요,2,경험과 노하우가 많아요,3,약속 시간을 잘 지켜요,1,상담이 자세해요,1
4887875,1980074,5.0,3,기초부터 가르쳐줘요,2,응대가 친절해요,2,포인트를 잘 짚어줘요,3,커리큘럼이 탄탄해요,1,,
13286843,1713556,5.0,3,가격 대비 만족스러워요,2,포인트를 잘 짚어줘요,2,커리큘럼이 탄탄해요,1,응대가 친절해요,2,약속 시간을 잘 지켜요,1
7058374,893948,5.0,2,,,,,,,,,,
9711242,1226543,1.0,1,,,,,,,,,,
18058421,2417440,0.0,0,,,,,,,,,,
17944645,2400040,0.0,0,,,,,,,,,,
3358839,2395067,0.0,0,,,,,,,,,,
4594715,2392969,0.0,0,,,,,,,,,,
3477939,2377040,0.0,0,,,,,,,,,,
17729630,2364680,0.0,0,,,,,,,,,,
17628011,2348031,0.0,0,,,,,,,,,,
11797524,2340166,0.0,0,,,,,,,,,,
17545735,2334160,0.0,0,,,,,,,,,,
17245699,2286161,0.0,0,,,,,,,,,,
17487019,2324876,5.0,15,가격 대비 만족스러워요,5,결과물 완성도가 높아요,14,응답이 빨라요,3,응대가 친절해요,10,관리법을 잘 알려줘요,3
11540390,1471507,4.9,153,결과물 완성도가 높아요,125,진행 현황을 수시로 공유해요,8,가격 대비 만족스러워요,98,응답이 빨라요,20,약속 시간을 잘 지켜요,79
13996444,1794923,5.0,119,진행 현황을 수시로 공유해요,21,응대가 친절해요,85,결과물 완성도가 높아요,85,약속 시간을 잘 지켜요,35,가격 대비 만족스러워요,88
8200361,1033487,4.9,114,응답이 빨라요,23,가격 대비 만족스러워요,65,약속 시간을 잘 지켜요,33,응대가 친절해요,76,작업 속도가 빨라요,40
13483951,2132837,5.0,78,경험과 노하우가 많아요,22,요청사항을 정확히 반영해요,18,관리법을 잘 알려줘요,19,작업 속도가 빨라요,29,응대가 친절해요,57
4027970,1372768,5.0,72,작업 속도가 빨라요,27,진행 현황을 수시로 공유해요,30,결과물 완성도가 높아요,63,약속 시간을 잘 지켜요,31,가격 대비 만족스러워요,49
4930255,643064,4.4,72,가격 대비 만족스러워요,48,응답이 빨라요,17,결과물 완성도가 높아요,38,약속 시간을 잘 지켜요,27,진행 현황을 수시로 공유해요,11
12605003,1625709,5.0,65,응답이 빨라요,2,응대가 친절해요,45,작업 속도가 빨라요,4,진행 현황을 수시로 공유해요,8,결과물 완성도가 높아요,54
14600741,2086882,4.9,58,작업 속도가 빨라요,22,가격 대비 만족스러워요,28,약속 시간을 잘 지켜요,32,결과물 완성도가 높아요,38,응대가 친절해요,45
16079860,2102077,4.9,54,진행 현황을 수시로 공유해요,4,결과물 완성도가 높아요,32,가격 대비 만족스러워요,31,응대가 친절해요,29,과도한 추가금이 없어요,4
11186050,1428727,5.0,52,진행 현황을 수시로 공유해요,26,응대가 친절해요,38,결과물 완성도가 높아요,47,약속 시간을 잘 지켜요,33,가격 대비 만족스러워요,42
490588,2292153,5.0,47,응대가 친절해요,36,결과물 완성도가 높아요,31,약속 시간을 잘 지켜요,10,시세보다 저렴해요,9,상담이 자세해요,18
6985680,883686,5.0,165,진행 현황을 수시로 공유해요,27,작업 속도가 빨라요,35,응답이 빨라요,26,가격 대비 만족스러워요,59,약속 시간을 잘 지켜요,40
12712689,1928582,5.0,151,진행 현황을 수시로 공유해요,35,약속 시간을 잘 지켜요,52,가격 대비 만족스러워요,86,응답이 빨라요,17,작업 속도가 빨라요,26
8276759,1970886,5.0,145,작업 속도가 빨라요,28,결과물 완성도가 높아요,108,진행 현황을 수시로 공유해요,38,가격 대비 만족스러워요,80,약속 시간을 잘 지켜요,45
4226875,560628,5.0,127,응답이 빨라요,35,진행 현황을 수시로 공유해요,34,결과물 완성도가 높아요,114,작업 속도가 빨라요,37,응대가 친절해요,94
796939,1685832,4.9,123,약속 시간을 잘 지켜요,46,가격 대비 만족스러워요,69,응답이 빨라요,15,진행 현황을 수시로 공유해요,19,결과물 완성도가 높아요,91
1634594,293936,5.0,118,가격 대비 만족스러워요,14,응답이 빨라요,9,결과물 완성도가 높아요,16,약속 시간을 잘 지켜요,13,진행 현황을 수시로 공유해요,6
13113257,2210661,5.0,108,과도한 추가금이 없어요,12,결과물 완성도가 높아요,68,관리법을 잘 알려줘요,34,응대가 친절해요,85,가격 대비 만족스러워요,55
7402123,2063607,5.0,84,가격 대비 만족스러워요,45,결과물 완성도가 높아요,58,약속 시간을 잘 지켜요,32,응대가 친절해요,67,진행 현황을 수시로 공유해요,29
9669358,1219492,4.9,80,약속 시간을 잘 지켜요,29,응대가 친절해요,64,진행 현황을 수시로 공유해요,9,작업 속도가 빨라요,45,가격 대비 만족스러워요,48
8120530,1729134,4.9,70,응대가 친절해요,41,작업 속도가 빨라요,22,가격 대비 만족스러워요,41,응답이 빨라요,10,약속 시간을 잘 지켜요,29
8024058,1013194,4.8,62,결과물 완성도가 높아요,32,응대가 친절해요,26,작업 속도가 빨라요,16,가격 대비 만족스러워요,33,약속 시간을 잘 지켜요,22
13114428,1694123,5.0,58,진행 현황을 수시로 공유해요,3,작업 속도가 빨라요,5,응답이 빨라요,7,가격 대비 만족스러워요,28,약속 시간을 잘 지켜요,31
13368446,1722811,5.0,53,응대가 친절해요,29,응답이 빨라요,4,가격 대비 만족스러워요,27,약속 시간을 잘 지켜요,19,결과물 완성도가 높아요,45
12359587,1585740,5.0,53,결과물 완성도가 높아요,40,응대가 친절해요,42,진행 현황을 수시로 공유해요,15,가격 대비 만족스러워요,26,약속 시간을 잘 지켜요,14
16159218,2114835,5.0,51,가격 대비 만족스러워요,22,작업 속도가 빨라요,29,응대가 친절해요,43,약속 시간을 잘 지켜요,18,결과물 완성도가 높아요,37
14390852,2108220,5.0,47,응대가 친절해요,30,진행 현황을 수시로 공유해요,21,결과물 완성도가 높아요,34,가격 대비 만족스러워요,21,관리법을 잘 알려줘요,14
16006155,2090924,5.0,43,약속 시간을 잘 지켜요,23,결과물 완성도가 높아요,36,진행 현황을 수시로 공유해요,7,가격 대비 만족스러워요,17,작업 속도가 빨라요,11
2562160,2123887,4.9,38,가격 대비 만족스러워요,19,결과물 완성도가 높아요,26,관리법을 잘 알려줘요,15,상담이 자세해요,19,요청사항을 정확히 반영해요,9
13119116,1699558,5.0,33,약속 시간을 잘 지켜요,11,결과물 완성도가 높아요,32,응답이 빨라요,3,가격 대비 만족스러워요,17,작업 속도가 빨라요,3
14233390,1827667,5.0,30,진행 현황을 수시로 공유해요,14,약속 시간을 잘 지켜요,8,가격 대비 만족스러워요,22,응답이 빨라요,2,작업 속도가 빨라요,11
2149758,2125101,5.0,29,가격 대비 만족스러워요,19,결과물 완성도가 높아요,19,응답이 빨라요,13,응대가 친절해요,21,작업 속도가 빨라요,10
4491809,594741,5.0,28,약속 시간을 잘 지켜요,6,응대가 친절해요,5,진행 현황을 수시로 공유해요,3,작업 속도가 빨라요,5,가격 대비 만족스러워요,5
14888928,1902064,5.0,26,가격 대비 만족스러워요,17,응대가 친절해요,19,진행 현황을 수시로 공유해요,8,약속 시간을 잘 지켜요,7,결과물 완성도가 높아요,20
11097670,1757870,4.4,22,결과물 완성도가 높아요,13,응대가 친절해요,10,작업 속도가 빨라요,3,가격 대비 만족스러워요,13,응답이 빨라요,6
15765787,2050110,5.0,21,가격 대비 만족스러워요,11,응대가 친절해요,14,약속 시간을 잘 지켜요,10,결과물 완성도가 높아요,14,요청사항을 정확히 반영해요,7
16122236,2108725,5.0,18,결과물 완성도가 높아요,13,응대가 친절해요,17,가격 대비 만족스러워요,13,경험과 노하우가 많아요,6,약속 시간을 잘 지켜요,9
10773856,1664474,5.0,18,응대가 친절해요,12,시세보다 저렴해요,6,약속 시간을 잘 지켜요,7,가격 대비 만족스러워요,6,결과물 완성도가 높아요,14
13095534,1873774,4.9,17,결과물 완성도가 높아요,9,작업 속도가 빨라요,4,가격 대비 만족스러워요,10,응대가 친절해요,10,약속 시간을 잘 지켜요,4
5122477,661836,4.5,17,작업 속도가 빨라요,4,진행 현황을 수시로 공유해요,1,결과물 완성도가 높아요,4,약속 시간을 잘 지켜요,4,가격 대비 만족스러워요,2
16604848,2183319,5.0,16,A/S를 잘해줘요,4,결과물 완성도가 높아요,10,관리법을 잘 알려줘요,8,요청사항을 정확히 반영해요,7,응대가 친절해요,11
6832516,1432998,5.0,15,가격 대비 만족스러워요,10,응대가 친절해요,13,작업 속도가 빨라요,7,진행 현황을 수시로 공유해요,10,약속 시간을 잘 지켜요,12
12125739,1548548,5.0,63,가격 대비 만족스러워요,29,응대가 친절해요,48,진행 현황을 수시로 공유해요,9,약속 시간을 잘 지켜요,14,결과물 완성도가 높아요,39
13343144,1719939,5.0,31,응답이 빨라요,2,작업 속도가 빨라요,3,응대가 친절해요,21,결과물 완성도가 높아요,23,약속 시간을 잘 지켜요,10
14415606,1841542,5.0,16,약속 시간을 잘 지켜요,7,결과물 완성도가 높아요,13,진행 현황을 수시로 공유해요,5,가격 대비 만족스러워요,6,응대가 친절해요,12
3804463,784490,5.0,6,진행 현황을 수시로 공유해요,1,응대가 친절해요,5,결과물 완성도가 높아요,5,약속 시간을 잘 지켜요,2,가격 대비 만족스러워요,4
16683499,2194648,5.0,5,가격 대비 만족스러워요,4,결과물 완성도가 높아요,5,응대가 친절해요,4,약속 시간을 잘 지켜요,4,응답이 빨라요,2
10615179,1899729,5.0,4,진행 현황을 수시로 공유해요,1,과도한 추가금이 없어요,2,시세보다 저렴해요,1,응대가 친절해요,3,응답이 빨라요,2
17843290,2383824,0.0,0,,,,,,,,,,
16178891,2118132,0.0,0,,,,,,,,,,
15958680,2082709,0.0,0,,,,,,,,,,
14941394,1907118,4.9,113,응답이 빨라요,30,응대가 친절해요,80,작업 속도가 빨라요,40,진행 현황을 수시로 공유해요,21,결과물 완성도가 높아요,90
5114958,661044,4.9,69,가격 대비 만족스러워요,14,약속 시간을 잘 지켜요,3,결과물 완성도가 높아요,15,응대가 친절해요,15,작업 속도가 빨라요,7
6568316,2116989,5.0,65,과도한 추가금이 없어요,8,작업 속도가 빨라요,18,요청사항을 정확히 반영해요,8,응답이 빨라요,10,관리법을 잘 알려줘요,31
13614327,1751319,4.8,61,결과물 완성도가 높아요,47,진행 현황을 수시로 공유해요,7,가격 대비 만족스러워요,29,응답이 빨라요,7,약속 시간을 잘 지켜요,23
7107921,902611,5.0,55,작업 속도가 빨라요,5,진행 현황을 수시로 공유해요,4,결과물 완성도가 높아요,25,약속 시간을 잘 지켜요,19,가격 대비 만족스러워요,20
2112151,1449746,5.0,39,가격 대비 만족스러워요,26,응답이 빨라요,5,결과물 완성도가 높아요,34,약속 시간을 잘 지켜요,16,진행 현황을 수시로 공유해요,5
7173837,910790,5.0,27,작업 속도가 빨라요,4,진행 현황을 수시로 공유해요,2,약속 시간을 잘 지켜요,8,결과물 완성도가 높아요,9,응답이 빨라요,5
